resume_id,resume_text,target_role,years_experience,seniority
students-8279,"Name: Arjun Sharma Education: MBA IT Skills: Python, C++, SQL, Power BI, CSS, Java Projects: Banking System, Portfolio Website Certification: AWS Certified Cloud Practitioner Experience Years: 0.8 Seniority: Junior",Software Engineer,0.8,Junior
students-8282,"Name: Ayaan Das Education: B.Tech Computer Science Skills: CSS, Django, NumPy, Azure, Java, Node.js Projects: Online Exam System, Banking System Certification: Oracle Java Certification Experience Years: 4.1 Seniority: Senior",Software Engineer,4.1,Senior
students-8325,"Name: Priya Shah Education: B.Tech Computer Science Skills: AWS, Django, Azure, Flask, Java Projects: Sales Prediction Model, Student Management System Certification: Microsoft Azure Fundamentals Experience Years: 1.6 Seniority: Mid",Software Engineer,1.6,Mid
students-8379,"Name: Priya Rao Education: B.Sc Computer Science Skills: C++, Flask, AWS, Tableau, Machine Learning, Node.js Projects: Portfolio Website, Student Management System Certification: Red Hat Certified Engineer Experience Years: 0.1 Seniority: Junior",Software Engineer,0.1,Junior
students-8408,"Name: Ananya Sharma Education: BCA Skills: Azure, Node.js, Flask, Django, Machine Learning, SQL Projects: Sales Prediction Model, Chat Application Certification: Oracle Java Certification Experience Years: 0.0 Seniority: Junior",Software Engineer,0.0,Junior
students-8462,"Name: Ananya Khan Education: B.Sc Computer Science Skills: Django, Flask, Java, CSS, Machine Learning, React Projects: Student Management System, AI Chatbot Certification: Microsoft Azure Fundamentals Experience Years: 2.0 Seniority: Mid",Software Engineer,2.0,Mid
students-850,"Name: Ananya Singh Education: B.Sc Data Science Skills: Java, Docker, Node.js, NumPy, Django, C++ Projects: Student Management System, Banking System, Online Exam System Certification: AWS Certified Cloud Practitioner Experience Years: 4.8 Seniority: Senior",Software Engineer,4.8,Senior
students-8521,"Name: Arjun Joshi Education: B.E Software Engineering Skills: Flask, C++, SQL, Java, HTML, Machine Learning Projects: E-commerce Website Certification: Certified Kubernetes Associate Experience Years: 1.6 Seniority: Mid",Software Engineer,1.6,Mid
students-8599,"Name: Sara Singh Education: M.Tech Computer Science Skills: Django, SQL, Java, Azure, C++, Pandas Projects: Portfolio Website, Chat Application Certification: TensorFlow Developer Certificate Experience Years: 2.1 Seniority: Mid",Software Engineer,2.1,Mid
students-8604,"Name: Meera Verma Education: B.Sc Computer Science Skills: C++, Docker, Java, Tableau, Pandas Projects: Student Management System Certification: Oracle Java Certification Experience Years: 4.5 Seniority: Senior",Software Engineer,4.5,Senior
students-8608,"Name: Arjun Sharma Education: MCA Skills: C++, Django, Power BI, Node.js, Java, SQL Projects: Portfolio Website, Chat Application Certification: AWS Certified Cloud Practitioner Experience Years: 0.1 Seniority: Junior",Software Engineer,0.1,Junior
students-8623,"Name: Sara Verma Education: B.Tech Computer Science Skills: C++, Django, AWS, React, Flask, Docker Projects: AI Chatbot, Student Management System Certification: Oracle Java Certification Experience Years: 2.9 Seniority: Mid",Software Engineer,2.9,Mid
students-870,"Name: Navya Verma Education: B.Tech Computer Science Skills: Machine Learning, React, C++, Java, SQL, Power BI Projects: Online Exam System, Weather Forecast App Certification: Microsoft Azure Fundamentals Experience Years: 2.9 Seniority: Mid",Software Engineer,2.9,Mid
students-8724,"Name: Riya Patel Education: B.Tech Information Technology Skills: HTML, Pandas, Docker, Java, C++, SQL Projects: Online Exam System, Weather Forecast App, Face Recognition System Certification: Oracle Java Certification Experience Years: 1.7 Seniority: Mid",Software Engineer,1.7,Mid
students-8847,"Name: Vihaan Sharma Education: B.Tech Computer Science Skills: SQL, Flask, Git, Django Projects: Weather Forecast App, Face Recognition System, Banking System Certification: nan Experience Years: 0.4 Seniority: Junior",Software Engineer,0.4,Junior
students-8861,"Name: Ayaan Singh Education: MBA IT Skills: Flask, AWS, Django, Java, Machine Learning, HTML Projects: Student Management System, E-commerce Website, Online Exam System Certification: nan Experience Years: 1.0 Seniority: Junior",Software Engineer,1.0,Junior
students-8965,"Name: Aadhya Khan Education: B.Tech Computer Science Skills: TensorFlow, Tableau, SQL, Django, Flask, C++ Projects: Chat Application Certification: Red Hat Certified Engineer Experience Years: 2.9 Seniority: Mid",Software Engineer,2.9,Mid
students-8978,"Name: Kavya Iyer Education: B.Tech Computer Science Skills: SQL, Node.js, HTML, CSS, Docker, Flask Projects: Student Management System, Online Exam System Certification: Microsoft Azure Fundamentals Experience Years: 4.4 Seniority: Senior",Software Engineer,4.4,Senior
students-8983,"Name: Aadhya Das Education: BCA Skills: SQL, Java, Python, Node.js, Flask Projects: Online Exam System Certification: Certified Kubernetes Associate Experience Years: 1.5 Seniority: Junior",Software Engineer,1.5,Junior
students-923,"Name: Ananya Sharma Education: B.E Software Engineering Skills: Django, Kubernetes, Docker, Node.js, Java, Data Analysis Projects: Student Management System, Online Exam System Certification: Cisco Networking Certification Experience Years: 0.8 Seniority: Junior",Software Engineer,0.8,Junior
students-978,"Name: Reyansh Shah Education: B.Sc Data Science Skills: C++, Node.js, SQL, AWS Projects: Banking System, Online Exam System, Chat Application Certification: TensorFlow Developer Certificate Experience Years: 1.7 Seniority: Mid",Software Engineer,1.7,Mid
students-980,"Name: Anika Sharma Education: BCA Skills: Java, Django, HTML, SQL Projects: Online Exam System, Chat Application, Student Management System Certification: nan Experience Years: 2.2 Seniority: Mid",Software Engineer,2.2,Mid
students-981,"Name: Anika Khan Education: B.Sc Computer Science Skills: CSS, Flask, TensorFlow, AWS, C++, Django Projects: Portfolio Website, E-commerce Website, Online Exam System Certification: Oracle Java Certification Experience Years: 1.6 Seniority: Mid",Software Engineer,1.6,Mid
students-992,"Name: Krishna Patel Education: M.Tech Computer Science Skills: Java, Python, Flask, Azure, Django, Node.js Projects: Weather Forecast App, Chat Application Certification: AWS Certified Cloud Practitioner Experience Years: 2.5 Seniority: Mid",Software Engineer,2.5,Mid
seed-3001,"Skills: Node.js, HTML, CSS Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3002,"Skills: Node.js, JavaScript, React Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3003,"Skills: Node.js, CSS, HTML Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3004,"Skills: Node.js, JavaScript, CSS Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3005,"Skills: JavaScript, Node.js, CSS Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3006,"Skills: CSS, JavaScript, React Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3007,"Skills: HTML, CSS, JavaScript Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3008,"Skills: Node.js, React, CSS Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3009,"Skills: Node.js, React, JavaScript Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3010,"Skills: React, HTML, Node.js Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3011,"Skills: HTML, Node.js, React Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3012,"Skills: CSS, React, JavaScript Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3013,"Skills: JavaScript, Node.js, React Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3014,"Skills: JavaScript, React, HTML Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3015,"Skills: Node.js, React, CSS Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3016,"Skills: JavaScript, HTML, Node.js Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3017,"Skills: CSS, HTML, Node.js Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3018,"Skills: JavaScript, React, Node.js Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3019,"Skills: JavaScript, Node.js, React Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3020,"Skills: Node.js, React, HTML Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3021,"Skills: JavaScript, HTML, React Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3022,"Skills: HTML, CSS, Node.js Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3023,"Skills: HTML, Node.js, React Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3024,"Skills: CSS, React, Node.js Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3025,"Skills: HTML, CSS, React Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3026,"Skills: HTML, React, CSS Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3027,"Skills: HTML, JavaScript, CSS Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3028,"Skills: React, Node.js, HTML Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3029,"Skills: Node.js, React, JavaScript Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3030,"Skills: CSS, Node.js, JavaScript Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3031,"Skills: React, HTML, CSS Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3032,"Skills: Node.js, HTML, CSS Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3033,"Skills: JavaScript, HTML, CSS Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3034,"Skills: Node.js, CSS, JavaScript Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3035,"Skills: CSS, React, Node.js Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3036,"Skills: HTML, Node.js, React Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3037,"Skills: React, JavaScript, Node.js Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3038,"Skills: Node.js, HTML, React Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3039,"Skills: JavaScript, React, HTML Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3040,"Skills: CSS, Node.js, React Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3041,"Skills: React, CSS, Node.js Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3042,"Skills: React, HTML, Node.js Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3043,"Skills: React, Node.js, CSS Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3044,"Skills: Node.js, React, HTML Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3045,"Skills: JavaScript, HTML, Node.js Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3046,"Skills: Node.js, React, CSS Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3047,"Skills: HTML, CSS, Node.js Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3048,"Skills: JavaScript, HTML, CSS Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3049,"Skills: CSS, HTML, JavaScript Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3050,"Skills: JavaScript, CSS, HTML Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3051,"Skills: React, JavaScript, HTML Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3052,"Skills: CSS, JavaScript, Node.js Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3053,"Skills: JavaScript, CSS, Node.js Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3054,"Skills: Node.js, JavaScript, HTML Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3055,"Skills: JavaScript, CSS, Node.js Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3056,"Skills: JavaScript, CSS, HTML Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3057,"Skills: React, CSS, Node.js Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3058,"Skills: CSS, Node.js, JavaScript Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3059,"Skills: Node.js, HTML, CSS Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3060,"Skills: JavaScript, HTML, Node.js Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3061,"Skills: CSS, Node.js, HTML Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3062,"Skills: HTML, CSS, Node.js Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3063,"Skills: CSS, JavaScript, HTML Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3064,"Skills: React, HTML, JavaScript Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3065,"Skills: CSS, Node.js, JavaScript Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3066,"Skills: CSS, React, HTML Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3067,"Skills: React, JavaScript, HTML Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3068,"Skills: HTML, CSS, Node.js Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3069,"Skills: CSS, Node.js, React Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3070,"Skills: JavaScript, React, Node.js Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3071,"Skills: React, Node.js, HTML Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3072,"Skills: HTML, React, JavaScript Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3073,"Skills: CSS, JavaScript, React Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3074,"Skills: CSS, Node.js, HTML Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3075,"Skills: CSS, HTML, React Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3076,"Skills: Node.js, React, JavaScript Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3077,"Skills: Node.js, CSS, JavaScript Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3078,"Skills: HTML, JavaScript, Node.js Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3079,"Skills: JavaScript, React, CSS Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3080,"Skills: JavaScript, Node.js, HTML Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3081,"Skills: JavaScript, React, CSS Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3082,"Skills: JavaScript, CSS, HTML Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3083,"Skills: CSS, HTML, JavaScript Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3084,"Skills: CSS, Node.js, React Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3085,"Skills: JavaScript, CSS, React Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3086,"Skills: React, HTML, JavaScript Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3087,"Skills: CSS, React, Node.js Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3088,"Skills: JavaScript, CSS, HTML Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3091,"Skills: HTML, React, JavaScript Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3092,"Skills: CSS, HTML, Node.js Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3093,"Skills: JavaScript, Node.js, HTML Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3094,"Skills: React, JavaScript, HTML Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3095,"Skills: HTML, CSS, JavaScript Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3096,"Skills: Node.js, HTML, React Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3097,"Skills: JavaScript, CSS, HTML Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3098,"Skills: Node.js, React, CSS Projects: Full-stack project Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3099,"Skills: HTML, CSS, React Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3100,"Skills: CSS, JavaScript, React Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3101,"Skills: CSS, Node.js, HTML Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3102,"Skills: CSS, JavaScript, React Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3103,"Skills: CSS, HTML, React Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3104,"Skills: HTML, CSS, JavaScript Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3105,"Skills: React, CSS, Node.js Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3106,"Skills: CSS, JavaScript, HTML Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3107,"Skills: React, HTML, Node.js Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3108,"Skills: HTML, CSS, Node.js Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3110,"Skills: React, CSS, JavaScript Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3111,"Skills: CSS, React, Node.js Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3112,"Skills: HTML, CSS, React Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3113,"Skills: Node.js, CSS, HTML Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3114,"Skills: CSS, HTML, JavaScript Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3115,"Skills: CSS, Node.js, React Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3116,"Skills: JavaScript, React, Node.js Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3117,"Skills: CSS, JavaScript, HTML Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3119,"Skills: JavaScript, CSS, React Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3120,"Skills: CSS, JavaScript, Node.js Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3121,"Skills: CSS, Node.js, HTML Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3122,"Skills: JavaScript, Node.js, HTML Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3123,"Skills: CSS, JavaScript, HTML Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3124,"Skills: HTML, Node.js, CSS Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3125,"Skills: React, CSS, Node.js Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3126,"Skills: HTML, React, JavaScript Projects: Created web app Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3127,"Skills: React, Node.js, HTML Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3128,"Skills: React, Node.js, JavaScript Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3129,"Skills: React, CSS, Node.js Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3130,"Skills: HTML, CSS, JavaScript Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3131,"Skills: JavaScript, CSS, HTML Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3132,"Skills: JavaScript, React, CSS Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3133,"Skills: Node.js, HTML, React Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3134,"Skills: CSS, React, JavaScript Projects: Designed UI Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3135,"Skills: JavaScript, HTML, Node.js Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3137,"Skills: React, JavaScript, HTML Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3138,"Skills: Node.js, CSS, HTML Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3139,"Skills: JavaScript, HTML, React Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3140,"Skills: Node.js, HTML, React Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3141,"Skills: HTML, Node.js, CSS Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3142,"Skills: Node.js, React, JavaScript Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3143,"Skills: CSS, Node.js, JavaScript Projects: Full-stack project Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3144,"Skills: CSS, React, HTML Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3148,"Skills: HTML, Node.js, CSS Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3149,"Skills: CSS, Node.js, React Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3150,"Skills: React, HTML, CSS Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3151,"Skills: React, CSS, Node.js Projects: Full-stack project Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3152,"Skills: React, HTML, CSS Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3153,"Skills: JavaScript, React, CSS Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3154,"Skills: HTML, Node.js, React Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3155,"Skills: CSS, React, JavaScript Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3156,"Skills: React, Node.js, HTML Projects: Designed UI Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3157,"Skills: JavaScript, React, Node.js Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3159,"Skills: React, JavaScript, Node.js Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3161,"Skills: React, Node.js, JavaScript Projects: Full-stack project Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3162,"Skills: CSS, JavaScript, HTML Projects: Designed UI Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3163,"Skills: HTML, React, JavaScript Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3164,"Skills: CSS, JavaScript, Node.js Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3165,"Skills: CSS, JavaScript, React Projects: Designed UI Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3166,"Skills: JavaScript, HTML, CSS Projects: Created web app Experience Years: 4.0 Seniority: Senior",Web Developer,4.0,Senior
seed-3168,"Skills: React, JavaScript, CSS Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3169,"Skills: CSS, Node.js, React Projects: Created web app Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3170,"Skills: CSS, Node.js, HTML Projects: Designed UI Experience Years: 5.0 Seniority: Senior",Web Developer,5.0,Senior
seed-3171,"Skills: React, HTML, Node.js Projects: Designed UI Experience Years: 3.0 Seniority: Mid",Web Developer,3.0,Mid
seed-3172,"Skills: JavaScript, React, CSS Projects: Created web app Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3173,"Skills: HTML, CSS, Node.js Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3175,"Skills: Node.js, CSS, JavaScript Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3176,"Skills: CSS, JavaScript, React Projects: Full-stack project Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3177,"Skills: React, JavaScript, CSS Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
seed-3178,"Skills: HTML, JavaScript, CSS Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3180,"Skills: React, JavaScript, CSS Projects: Full-stack project Experience Years: 0.0 Seniority: Junior",Web Developer,0.0,Junior
seed-3181,"Skills: JavaScript, CSS, HTML Projects: Created web app Experience Years: 1.0 Seniority: Junior",Web Developer,1.0,Junior
seed-3182,"Skills: HTML, CSS, JavaScript Projects: Created web app Experience Years: 2.0 Seniority: Mid",Web Developer,2.0,Mid
