resume_id,resume_text,target_role,years_experience,seniority
4287,"Experienced in JavaScript, Node.js, React. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4288,"Experienced in JavaScript, React, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4289,"Experienced in React, CSS, JavaScript. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4290,"Experienced in JavaScript, React, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4291,"Experienced in CSS, Node.js, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4292,"Experienced in JavaScript, HTML, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4293,"Experienced in CSS, React, JavaScript. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4294,"Experienced in JavaScript, CSS, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4295,"Experienced in React, JavaScript, CSS. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4296,"Experienced in Node.js, React, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4297,"Experienced in Node.js, JavaScript, HTML. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4298,"Experienced in HTML, CSS, React. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4299,"Experienced in CSS, HTML, JavaScript. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4300,"Experienced in CSS, JavaScript, Node.js. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4301,"Experienced in HTML, React, CSS. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
4302,"Experienced in React, HTML, Node.js. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4303,"Experienced in Node.js, React, CSS. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
4304,"Experienced in React, CSS, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4305,"Experienced in CSS, Node.js, HTML. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4306,"Experienced in React, CSS, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4307,"Experienced in CSS, React, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4308,"Experienced in HTML, CSS, JavaScript. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4309,"Experienced in React, HTML, JavaScript. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4310,"Experienced in JavaScript, React, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4311,"Experienced in CSS, Node.js, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4312,"Experienced in Node.js, CSS, HTML. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4313,"Experienced in React, HTML, JavaScript. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4314,"Experienced in HTML, Node.js, CSS. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4315,"Experienced in CSS, React, Node.js. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4316,"Experienced in CSS, React, HTML. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4317,"Experienced in Node.js, JavaScript, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
4318,"Experienced in JavaScript, React, CSS. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4319,"Experienced in JavaScript, HTML, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4320,"Experienced in CSS, Node.js, JavaScript. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4321,"Experienced in Node.js, React, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4322,"Experienced in HTML, JavaScript, React. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4323,"Experienced in JavaScript, Node.js, CSS. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4324,"Experienced in Node.js, React, JavaScript. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4325,"Experienced in JavaScript, CSS, React. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4326,"Experienced in Node.js, JavaScript, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4327,"Experienced in JavaScript, React, CSS. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4328,"Experienced in Node.js, React, JavaScript. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4329,"Experienced in CSS, Node.js, React. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4330,"Experienced in Node.js, JavaScript, React. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4331,"Experienced in HTML, JavaScript, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4332,"Experienced in JavaScript, HTML, React. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4333,"Experienced in HTML, React, CSS. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4334,"Experienced in CSS, React, JavaScript. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4335,"Experienced in JavaScript, Node.js, React. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4336,"Experienced in CSS, JavaScript, React. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4337,"Experienced in Node.js, CSS, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4338,"Experienced in React, HTML, CSS. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4339,"Experienced in Node.js, CSS, React. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4340,"Experienced in JavaScript, Node.js, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4341,"Experienced in HTML, Node.js, JavaScript. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4342,"Experienced in Node.js, JavaScript, HTML. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4343,"Experienced in HTML, Node.js, React. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4344,"Experienced in JavaScript, React, Node.js. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4345,"Experienced in Node.js, CSS, React. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4346,"Experienced in React, HTML, Node.js. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4347,"Experienced in CSS, JavaScript, Node.js. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4348,"Experienced in JavaScript, CSS, HTML. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4349,"Experienced in Node.js, CSS, JavaScript. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4350,"Experienced in HTML, CSS, Node.js. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4351,"Experienced in CSS, HTML, Node.js. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4352,"Experienced in HTML, JavaScript, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4353,"Experienced in CSS, HTML, React. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4354,"Experienced in HTML, React, Node.js. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4355,"Experienced in JavaScript, Node.js, React. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4356,"Experienced in Node.js, HTML, CSS. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4357,"Experienced in Node.js, HTML, CSS. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4358,"Experienced in React, Node.js, JavaScript. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4359,"Experienced in Node.js, CSS, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4360,"Experienced in Node.js, React, HTML. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4361,"Experienced in HTML, React, Node.js. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4362,"Experienced in Node.js, HTML, CSS. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4363,"Experienced in HTML, Node.js, JavaScript. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4364,"Experienced in JavaScript, CSS, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4365,"Experienced in React, Node.js, JavaScript. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4366,"Experienced in Node.js, HTML, CSS. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
4367,"Experienced in JavaScript, HTML, CSS. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4368,"Experienced in Node.js, HTML, JavaScript. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4369,"Experienced in CSS, JavaScript, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4370,"Experienced in Node.js, React, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4371,"Experienced in HTML, JavaScript, CSS. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4372,"Experienced in Node.js, React, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4373,"Experienced in Node.js, CSS, JavaScript. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4374,"Experienced in CSS, HTML, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4375,"Experienced in CSS, HTML, Node.js. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4376,"Experienced in React, HTML, CSS. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4377,"Experienced in React, JavaScript, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4378,"Experienced in React, CSS, JavaScript. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4379,"Experienced in CSS, Node.js, React. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
4380,"Experienced in CSS, HTML, JavaScript. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4381,"Experienced in JavaScript, CSS, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4382,"Experienced in CSS, Node.js, JavaScript. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4383,"Experienced in CSS, Node.js, React. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4384,"Experienced in Node.js, React, CSS. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4385,"Experienced in React, JavaScript, HTML. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4386,"Experienced in React, CSS, HTML. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4387,"Experienced in React, CSS, HTML. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4388,"Experienced in React, Node.js, HTML. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4389,"Experienced in Node.js, HTML, JavaScript. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4390,"Experienced in CSS, Node.js, React. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4391,"Experienced in HTML, JavaScript, React. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4392,"Experienced in HTML, JavaScript, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
4393,"Experienced in React, JavaScript, HTML. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4394,"Experienced in JavaScript, HTML, CSS. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4395,"Experienced in HTML, React, Node.js. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4396,"Experienced in JavaScript, Node.js, React. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4397,"Experienced in React, Node.js, HTML. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4398,"Experienced in JavaScript, React, Node.js. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4399,"Experienced in HTML, JavaScript, Node.js. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4400,"Experienced in HTML, JavaScript, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4401,"Experienced in CSS, JavaScript, React. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4402,"Experienced in Node.js, JavaScript, React. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4403,"Experienced in JavaScript, HTML, CSS. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4404,"Experienced in React, HTML, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4405,"Experienced in React, JavaScript, CSS. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4406,"Experienced in CSS, Node.js, HTML. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4407,"Experienced in React, CSS, Node.js. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4408,"Experienced in JavaScript, Node.js, React. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4409,"Experienced in Node.js, JavaScript, HTML. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4410,"Experienced in HTML, React, JavaScript. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
4411,"Experienced in Node.js, HTML, React. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4412,"Experienced in HTML, CSS, Node.js. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4413,"Experienced in CSS, HTML, JavaScript. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4414,"Experienced in HTML, React, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4415,"Experienced in CSS, HTML, JavaScript. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4416,"Experienced in React, HTML, Node.js. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4417,"Experienced in CSS, JavaScript, Node.js. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4418,"Experienced in HTML, React, CSS. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4419,"Experienced in CSS, HTML, Node.js. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4420,"Experienced in JavaScript, CSS, Node.js. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4421,"Experienced in CSS, JavaScript, HTML. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4422,"Experienced in React, Node.js, JavaScript. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4423,"Experienced in Node.js, React, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4424,"Experienced in React, HTML, Node.js. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
4425,"Experienced in Node.js, HTML, React. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4426,"Experienced in JavaScript, React, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4427,"Experienced in CSS, JavaScript, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4428,"Experienced in JavaScript, HTML, CSS. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4429,"Experienced in React, Node.js, HTML. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4430,"Experienced in React, JavaScript, Node.js. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4431,"Experienced in JavaScript, HTML, CSS. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
4432,"Experienced in JavaScript, Node.js, CSS. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4433,"Experienced in CSS, JavaScript, React. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
4434,"Experienced in CSS, JavaScript, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4435,"Experienced in JavaScript, HTML, CSS. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4436,"Experienced in HTML, JavaScript, CSS. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4437,"Experienced in HTML, JavaScript, CSS. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4438,"Experienced in Node.js, CSS, JavaScript. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4439,"Experienced in React, Node.js, JavaScript. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4440,"Experienced in React, HTML, CSS. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
4441,"Experienced in JavaScript, CSS, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4442,"Experienced in HTML, JavaScript, CSS. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4443,"Experienced in JavaScript, HTML, React. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4444,"Experienced in JavaScript, CSS, React. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4445,"Experienced in CSS, Node.js, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4446,"Experienced in Node.js, CSS, JavaScript. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4447,"Experienced in HTML, JavaScript, React. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4448,"Experienced in JavaScript, React, HTML. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4449,"Experienced in HTML, Node.js, React. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4450,"Experienced in JavaScript, CSS, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
4451,"Experienced in HTML, JavaScript, CSS. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4452,"Experienced in React, JavaScript, HTML. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
4453,"Experienced in React, HTML, JavaScript. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4454,"Experienced in HTML, Node.js, JavaScript. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4455,"Experienced in React, HTML, JavaScript. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4456,"Experienced in React, Node.js, HTML. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4457,"Experienced in CSS, React, Node.js. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4458,"Experienced in JavaScript, HTML, React. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
4459,"Experienced in JavaScript, React, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4460,"Experienced in HTML, JavaScript, Node.js. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4461,"Experienced in HTML, JavaScript, Node.js. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4462,"Experienced in CSS, React, JavaScript. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4463,"Experienced in React, Node.js, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4464,"Experienced in Node.js, CSS, JavaScript. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4465,"Experienced in JavaScript, CSS, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4466,"Experienced in HTML, React, CSS. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4467,"Experienced in CSS, JavaScript, React. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4468,"Experienced in Node.js, React, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4469,"Experienced in React, HTML, Node.js. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4470,"Experienced in HTML, Node.js, CSS. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4471,"Experienced in CSS, HTML, JavaScript. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
4472,"Experienced in HTML, CSS, React. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4473,"Experienced in CSS, HTML, JavaScript. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4474,"Experienced in HTML, CSS, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4475,"Experienced in HTML, React, Node.js. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
4476,"Experienced in HTML, Node.js, React. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4477,"Experienced in Node.js, CSS, HTML. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4478,"Experienced in CSS, HTML, Node.js. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4479,"Experienced in Node.js, JavaScript, CSS. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
4480,"Experienced in HTML, JavaScript, React. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4481,"Experienced in JavaScript, CSS, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4482,"Experienced in CSS, React, Node.js. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4483,"Experienced in HTML, Node.js, JavaScript. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
4484,"Experienced in React, CSS, HTML. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
4485,"Experienced in HTML, JavaScript, Node.js. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4486,"Experienced in JavaScript, Node.js, React. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4487,"Experienced in Node.js, CSS, React. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
4488,"Experienced in CSS, HTML, JavaScript. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
4489,"Experienced in HTML, React, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4490,"Experienced in CSS, JavaScript, Node.js. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4491,"Experienced in Node.js, HTML, CSS. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
4492,"Experienced in JavaScript, React, Node.js. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4493,"Experienced in CSS, JavaScript, React. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
4494,"Experienced in JavaScript, React, Node.js. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4495,"Experienced in Node.js, CSS, React. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
4496,"Experienced in Node.js, JavaScript, HTML. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
4497,"Experienced in HTML, CSS, React. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
4498,"Experienced in HTML, JavaScript, CSS. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
4499,"Experienced in JavaScript, CSS, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
4500,"Experienced in HTML, CSS, Node.js. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
4501,"Experienced in CI/CD, Linux, AWS. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4502,"Experienced in Kubernetes, CI/CD, Linux. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4503,"Experienced in Kubernetes, AWS, Linux. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4504,"Experienced in CI/CD, Kubernetes, Linux. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4505,"Experienced in AWS, CI/CD, Docker. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4506,"Experienced in Linux, CI/CD, Kubernetes. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4507,"Experienced in Kubernetes, Docker, AWS. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4508,"Experienced in AWS, Docker, Kubernetes. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4509,"Experienced in CI/CD, Kubernetes, Linux. Worked on Cloud deployment. 4 years of experience.",DevOps Engineer,4,Senior
4510,"Experienced in CI/CD, Linux, Kubernetes. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4511,"Experienced in Docker, CI/CD, Linux. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4512,"Experienced in CI/CD, Kubernetes, Linux. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4513,"Experienced in Kubernetes, CI/CD, Docker. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4514,"Experienced in CI/CD, Linux, Docker. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4515,"Experienced in CI/CD, Linux, Kubernetes. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4516,"Experienced in Kubernetes, CI/CD, Docker. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4517,"Experienced in Linux, Docker, Kubernetes. Worked on Containerized app. 5 years of experience.",DevOps Engineer,5,Senior
4518,"Experienced in CI/CD, Kubernetes, Linux. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4519,"Experienced in AWS, Linux, CI/CD. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4520,"Experienced in Kubernetes, Docker, Linux. Worked on Cloud deployment. 1 years of experience.",DevOps Engineer,1,Junior
4521,"Experienced in Docker, Kubernetes, AWS. Worked on Containerized app. 1 years of experience.",DevOps Engineer,1,Junior
4522,"Experienced in CI/CD, Docker, AWS. Worked on Containerized app. 3 years of experience.",DevOps Engineer,3,Mid
4523,"Experienced in Kubernetes, Linux, AWS. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4524,"Experienced in Linux, AWS, CI/CD. Worked on Cloud deployment. 3 years of experience.",DevOps Engineer,3,Mid
4525,"Experienced in AWS, Linux, Kubernetes. Worked on Containerized app. 2 years of experience.",DevOps Engineer,2,Mid
4526,"Experienced in Docker, CI/CD, AWS. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4527,"Experienced in Docker, Linux, AWS. Worked on CI/CD pipeline. 5 years of experience.",DevOps Engineer,5,Senior
4528,"Experienced in AWS, CI/CD, Kubernetes. Worked on Cloud deployment. 5 years of experience.",DevOps Engineer,5,Senior
4529,"Experienced in AWS, Kubernetes, CI/CD. Worked on CI/CD pipeline. 3 years of experience.",DevOps Engineer,3,Mid
4530,"Experienced in Docker, Kubernetes, CI/CD. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4531,"Experienced in CI/CD, Kubernetes, Linux. Worked on CI/CD pipeline. 5 years of experience.",DevOps Engineer,5,Senior
4532,"Experienced in CI/CD, Kubernetes, Docker. Worked on Containerized app. 4 years of experience.",DevOps Engineer,4,Senior
4533,"Experienced in Docker, Linux, CI/CD. Worked on Cloud deployment. 4 years of experience.",DevOps Engineer,4,Senior
4534,"Experienced in Docker, CI/CD, AWS. Worked on CI/CD pipeline. 1 years of experience.",DevOps Engineer,1,Junior
4535,"Experienced in AWS, CI/CD, Docker. Worked on Cloud deployment. 0 years of experience.",DevOps Engineer,0,Junior
4536,"Experienced in Docker, Kubernetes, AWS. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4537,"Experienced in Docker, CI/CD, AWS. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4538,"Experienced in Kubernetes, Docker, CI/CD. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
4539,"Experienced in AWS, Linux, CI/CD. Worked on Cloud deployment. 4 years of experience.",DevOps Engineer,4,Senior
4540,"Experienced in CI/CD, Docker, AWS. Worked on CI/CD pipeline. 0 years of experience.",DevOps Engineer,0,Junior
4541,"Experienced in CI/CD, AWS, Docker. Worked on CI/CD pipeline. 5 years of experience.",DevOps Engineer,5,Senior
4542,"Experienced in CI/CD, Kubernetes, Docker. Worked on Cloud deployment. 2 years of experience.",DevOps Engineer,2,Mid
4543,"Experienced in Kubernetes, AWS, Linux. Worked on CI/CD pipeline. 2 years of experience.",DevOps Engineer,2,Mid
4544,"Experienced in Docker, CI/CD, AWS. Worked on CI/CD pipeline. 4 years of experience.",DevOps Engineer,4,Senior
